_id,userId,Name,email,gender,specializations,doj,state,experience,trainingId,trainingName,trainerId,trainerName,optimizedDuration,trainingStatus,assessment_percentage_done,assessment_completion_time_in_hours,scoreAchievedInQuiz,quizPassedOrFailed,ratingGivenByTrainer
6613eb2f48f28aff2db0268a,Emp_101,Lisa Scott,kimberlyball@example.com,Male,"['Git', 'Azure', 'DevOps', 'Angular']",17-05-2022,Washington,14,Training_2,Cybersecurity Essentials,Emp_129,,30.0,in_progress,29.0,,,,
6613eb2f48f28aff2db0268b,Emp_101,Lisa Scott,kimberlyball@example.com,Male,"['Git', 'Azure', 'DevOps', 'Angular']",17-05-2022,Washington,14,Training_20,Database Management with MongoDB,Emp_195,Michael,11.0,pending,0.0,,,,1.0
6613eb2f48f28aff2db0268c,Emp_101,Lisa Scott,kimberlyball@example.com,Male,"['Git', 'Azure', 'DevOps', 'Angular']",17-05-2022,Washington,14,Training_42,Introduction to Python Programming,Emp_196,,3.0,completed,100.0,13.0,76.0,passed,2.0
6613eb2f48f28aff2db0268d,Emp_101,Lisa Scott,kimberlyball@example.com,Male,"['Git', 'Azure', 'DevOps', 'Angular']",17-05-2022,Washington,14,Training_56,Database Management with MongoDB,Emp_118,,15.0,completed,100.0,58.0,64.0,passed,5.0
6613eb2f48f28aff2db0268e,Emp_101,Lisa Scott,kimberlyball@example.com,Male,"['Git', 'Azure', 'DevOps', 'Angular']",17-05-2022,Washington,14,Training_65,Data Science Essentials,Emp_121,,32.0,pending,0.0,,,,3.0
6613eb2f48f28aff2db0268f,Emp_102,Matthew Wilson,daniel51@example.org,Male,"['Java', 'Ruby', 'Google Cloud Platform', 'Scrum']",06-03-2021,Oregon,8,Training_48,Data Science Essentials,Emp_129,,37.0,completed,100.0,12.0,76.0,passed,passed
6613eb2f48f28aff2db02690,Emp_102,Matthew Wilson,daniel51@example.org,Male,"['Java', 'Ruby', 'Google Cloud Platform', 'Scrum']",06-03-2021,Oregon,8,Training_54,Cloud Computing Fundamentals,Emp_33,,4.0,pending,0.0,,,,4.0
6613eb2f48f28aff2db02691,Emp_102,Matthew Wilson,daniel51@example.org,Male,"['Java', 'Ruby', 'Google Cloud Platform', 'Scrum']",06-03-2021,Oregon,8,Training_64,Introduction to JavaScript,Emp_119,Nicholas,8.0,completed,100.0,39.0,17.0,failed,5.0
6613eb2f48f28aff2db02692,Emp_103,Travis Graham,tmendoza@example.net,Male,"['Azure', 'Network Security', 'Information Security', 'Microservices']",26-11-2022,Ohio,4,Training_31,Cybersecurity Essentials,Emp_98,,16.0,in_progress,94.0,,,,
6613eb2f48f28aff2db02693,Emp_103,Travis Graham,tmendoza@example.net,Male,"['Azure', 'Network Security', 'Information Security', 'Microservices']",26-11-2022,Ohio,4,Training_43,Cybersecurity Essentials,Emp_4,,5.0,in_progress,86.0,,,,3.0
6613eb2f48f28aff2db02694,Emp_103,Travis Graham,tmendoza@example.net,Male,"['Azure', 'Network Security', 'Information Security', 'Microservices']",26-11-2022,Ohio,4,Training_51,Introduction to Python Programming,Emp_138,Shannon,32.0,pending,0.0,,,,5.0
6613eb2f48f28aff2db02695,Emp_103,Travis Graham,tmendoza@example.net,Male,"['Azure', 'Network Security', 'Information Security', 'Microservices']",26-11-2022,Ohio,4,Training_53,Database Management with MongoDB,Emp_109,,4.0,in_progress,70.0,,,,5.0
6613eb2f48f28aff2db02696,Emp_103,Travis Graham,tmendoza@example.net,Male,"['Azure', 'Network Security', 'Information Security', 'Microservices']",26-11-2022,Ohio,4,Training_69,Frontend Development with React,Emp_132,Andrew,34.0,completed,100.0,19.0,28.0,failed,3.0
6613eb2f48f28aff2db02697,Emp_103,Travis Graham,tmendoza@example.net,Male,"['Azure', 'Network Security', 'Information Security', 'Microservices']",26-11-2022,Ohio,4,Training_84,Introduction to Python Programming,Emp_56,Donald,16.0,pending,0.0,,,,2.0
6613eb2f48f28aff2db02698,Emp_103,Travis Graham,tmendoza@example.net,Male,"['Azure', 'Network Security', 'Information Security', 'Microservices']",26-11-2022,Ohio,4,Training_84,Introduction to Python Programming,Emp_56,Susan,16.0,pending,0.0,,,,2.0
6613eb2f48f28aff2db02699,Emp_104,Tanner Ellis,tlove@example.net,Male,"['PHP', 'Kubernetes', 'Containerization', 'HTML']",28-04-2021,Louisiana,5,Training_26,Cloud Computing Fundamentals,Emp_133,,10.0,in_progress,9.0,,,,
6613eb2f48f28aff2db0269a,Emp_104,Tanner Ellis,tlove@example.net,Male,"['PHP', 'Kubernetes', 'Containerization', 'HTML']",28-04-2021,Louisiana,5,Training_29,Frontend Development with React,Emp_35,,35.0,completed,100.0,38.0,40.0,failed,4.0
6613eb2f48f28aff2db0269b,Emp_104,Tanner Ellis,tlove@example.net,Male,"['PHP', 'Kubernetes', 'Containerization', 'HTML']",28-04-2021,Louisiana,5,Training_32,Database Management with MongoDB,Emp_126,,30.0,pending,0.0,,,,5.0
6613eb2f48f28aff2db0269c,Emp_104,Tanner Ellis,tlove@example.net,Male,"['PHP', 'Kubernetes', 'Containerization', 'HTML']",28-04-2021,Louisiana,5,Training_95,Database Management with MongoDB,Emp_38,,39.0,in_progress,70.0,,,,4.0
6613eb2f48f28aff2db0269d,Emp_105,Phyllis Heath,wardelizabeth@example.com,Female,"['Cybersecurity', 'Kotlin', 'MySQL', 'Swift']",17-01-2021,Mississippi,11,Training_59,Introduction to Python Programming,Emp_29,,28.0,completed,100.0,3.0,5.0,failed,failed
6613eb2f48f28aff2db0269e,Emp_106,Catherine Nguyen,leenicholas@example.org,Female,"['C#', 'Artificial Intelligence', 'Node.js', 'SQL']",18-10-2021,West Virginia,18,Training_10,Web Development Fundamentals,Emp_131,Nathaniel,3.0,pending,0.0,,,,
6613eb2f48f28aff2db0269f,Emp_106,Catherine Nguyen,leenicholas@example.org,Female,"['C#', 'Artificial Intelligence', 'Node.js', 'SQL']",18-10-2021,West Virginia,18,Training_2,Cybersecurity Essentials,Emp_129,,30.0,completed,100.0,4.0,3.0,failed,1.0
6613eb2f48f28aff2db026a0,Emp_106,Catherine Nguyen,leenicholas@example.org,Female,"['C#', 'Artificial Intelligence', 'Node.js', 'SQL']",18-10-2021,West Virginia,18,Training_27,Introduction to JavaScript,Emp_118,,16.0,in_progress,46.0,,,,3.0
6613eb2f48f28aff2db026a1,Emp_106,Catherine Nguyen,leenicholas@example.org,Female,"['C#', 'Artificial Intelligence', 'Node.js', 'SQL']",18-10-2021,West Virginia,18,Training_42,Introduction to Python Programming,Emp_196,,3.0,pending,0.0,,,,2.0
6613eb2f48f28aff2db026a2,Emp_106,Catherine Nguyen,leenicholas@example.org,Female,"['C#', 'Artificial Intelligence', 'Node.js', 'SQL']",18-10-2021,West Virginia,18,Training_45,Introduction to JavaScript,Emp_48,,30.0,pending,0.0,,,,3.0
6613eb2f48f28aff2db026a3,Emp_106,Catherine Nguyen,leenicholas@example.org,Female,"['C#', 'Artificial Intelligence', 'Node.js', 'SQL']",18-10-2021,West Virginia,18,Training_8,Backend Development with Node.js,Emp_7,,29.0,in_progress,57.0,,,,1.0
6613eb2f48f28aff2db026a4,Emp_107,Philip Graves,michaelkelly@example.com,Female,"['Information Security', 'JavaScript', 'PostgreSQL', 'Test-Driven Development']",12-05-2023,Mississippi,13,,,,,,in_progress,26.0,,,,failed
6613eb2f48f28aff2db026a5,Emp_107,Philip Graves,michaelkelly@example.com,Female,"['Information Security', 'JavaScript', 'PostgreSQL', 'Test-Driven Development']",12-05-2023,Mississippi,13,Training_36,Database Management with MongoDB,Emp_68,Lori,25.0,completed,100.0,13.0,75.0,passed,1.0
6613eb2f48f28aff2db026a6,Emp_107,Philip Graves,michaelkelly@example.com,Female,"['Information Security', 'JavaScript', 'PostgreSQL', 'Test-Driven Development']",12-05-2023,Mississippi,13,Training_46,Database Management with MongoDB,Emp_28,,10.0,in_progress,5.0,,,,5.0
6613eb2f48f28aff2db026a7,Emp_107,Philip Graves,michaelkelly@example.com,Female,"['Information Security', 'JavaScript', 'PostgreSQL', 'Test-Driven Development']",12-05-2023,Mississippi,13,Training_52,Database Management with MongoDB,Emp_47,,20.0,completed,100.0,9.0,55.0,passed,4.0
6613eb2f48f28aff2db026a8,Emp_107,Philip Graves,michaelkelly@example.com,Female,"['Information Security', 'JavaScript', 'PostgreSQL', 'Test-Driven Development']",12-05-2023,Mississippi,13,Training_56,Database Management with MongoDB,Emp_118,,15.0,completed,100.0,49.0,28.0,failed,5.0
6613eb2f48f28aff2db026a9,Emp_107,Philip Graves,michaelkelly@example.com,Female,"['Information Security', 'JavaScript', 'PostgreSQL', 'Test-Driven Development']",12-05-2023,Mississippi,13,Training_77,Backend Development with Node.js,Emp_61,,1.0,in_progress,29.0,,,,4.0
6613eb2f48f28aff2db026aa,Emp_107,Philip Graves,michaelkelly@example.com,Female,"['Information Security', 'JavaScript', 'PostgreSQL', 'Test-Driven Development']",12-05-2023,Mississippi,13,Training_88,Web Development Fundamentals,Emp_90,Jeffrey,12.0,completed,100.0,23.0,26.0,failed,1.0
6613eb2f48f28aff2db026ab,Emp_107,Philip Graves,michaelkelly@example.com,Female,"['Information Security', 'JavaScript', 'PostgreSQL', 'Test-Driven Development']",12-05-2023,Mississippi,13,Training_88,Web Development Fundamentals,Emp_90,Miguel,12.0,completed,100.0,23.0,26.0,failed,1.0
6613eb2f48f28aff2db026ac,Emp_108,Stephanie Harrington,elizabeth16@example.com,Female,"['Objective-C', 'Data Science', 'GraphQL', 'Cybersecurity']",04-05-2020,North Carolina,17,Training_21,Web Development Fundamentals,Emp_43,,27.0,completed,100.0,47.0,69.0,passed,failed
6613eb2f48f28aff2db026ad,Emp_108,Stephanie Harrington,elizabeth16@example.com,Female,"['Objective-C', 'Data Science', 'GraphQL', 'Cybersecurity']",04-05-2020,North Carolina,17,Training_42,Introduction to Python Programming,Emp_196,,3.0,completed,100.0,2.0,2.0,failed,4.0
6613eb2f48f28aff2db026ae,Emp_108,Stephanie Harrington,elizabeth16@example.com,Female,"['Objective-C', 'Data Science', 'GraphQL', 'Cybersecurity']",04-05-2020,North Carolina,17,Training_67,Introduction to Python Programming,Emp_187,,19.0,completed,100.0,1.0,2.0,failed,3.0
6613eb2f48f28aff2db026af,Emp_108,Stephanie Harrington,elizabeth16@example.com,Female,"['Objective-C', 'Data Science', 'GraphQL', 'Cybersecurity']",04-05-2020,North Carolina,17,Training_81,Frontend Development with React,Emp_124,Christopher,1.0,in_progress,63.0,,,,5.0
6613eb2f48f28aff2db026b0,Emp_108,Stephanie Harrington,elizabeth16@example.com,Female,"['Objective-C', 'Data Science', 'GraphQL', 'Cybersecurity']",04-05-2020,North Carolina,17,Training_81,Frontend Development with React,Emp_124,Michael,1.0,in_progress,63.0,,,,5.0
6613eb2f48f28aff2db026b1,Emp_108,Stephanie Harrington,elizabeth16@example.com,Female,"['Objective-C', 'Data Science', 'GraphQL', 'Cybersecurity']",04-05-2020,North Carolina,17,Training_81,Frontend Development with React,Emp_124,William,1.0,in_progress,63.0,,,,5.0
6613eb2f48f28aff2db026b2,Emp_108,Stephanie Harrington,elizabeth16@example.com,Female,"['Objective-C', 'Data Science', 'GraphQL', 'Cybersecurity']",04-05-2020,North Carolina,17,Training_82,Introduction to JavaScript,Emp_112,,2.0,completed,100.0,3.0,14.0,failed,1.0
6613eb2f48f28aff2db026b3,Emp_108,Stephanie Harrington,elizabeth16@example.com,Female,"['Objective-C', 'Data Science', 'GraphQL', 'Cybersecurity']",04-05-2020,North Carolina,17,Training_9,Frontend Development with React,Emp_162,,16.0,pending,0.0,,,,2.0
6613eb2f48f28aff2db026b4,Emp_108,Stephanie Harrington,elizabeth16@example.com,Female,"['Objective-C', 'Data Science', 'GraphQL', 'Cybersecurity']",04-05-2020,North Carolina,17,Training_90,Introduction to Python Programming,Emp_6,,8.0,in_progress,19.0,,,,4.0
6613eb2f48f28aff2db026b5,Emp_109,Richard Johnson,zcoleman@example.com,Male,"['Microservices', 'MySQL', 'Network Security', 'JavaScript']",10-02-2020,Virginia,7,Training_19,Frontend Development with React,Emp_52,,13.0,completed,100.0,45.0,70.0,passed,
6613eb2f48f28aff2db026b6,Emp_109,Richard Johnson,zcoleman@example.com,Male,"['Microservices', 'MySQL', 'Network Security', 'JavaScript']",10-02-2020,Virginia,7,Training_19,Frontend Development with React,Emp_52,,13.0,in_progress,81.0,,,,5.0
6613eb2f48f28aff2db026b7,Emp_109,Richard Johnson,zcoleman@example.com,Male,"['Microservices', 'MySQL', 'Network Security', 'JavaScript']",10-02-2020,Virginia,7,Training_22,Machine Learning Basics,Emp_21,,33.0,pending,0.0,,,,4.0
6613eb2f48f28aff2db026b8,Emp_109,Richard Johnson,zcoleman@example.com,Male,"['Microservices', 'MySQL', 'Network Security', 'JavaScript']",10-02-2020,Virginia,7,Training_28,Introduction to Python Programming,Emp_24,Jeffrey,24.0,in_progress,99.0,,,,4.0
6613eb2f48f28aff2db026b9,Emp_109,Richard Johnson,zcoleman@example.com,Male,"['Microservices', 'MySQL', 'Network Security', 'JavaScript']",10-02-2020,Virginia,7,Training_43,Cybersecurity Essentials,Emp_4,,5.0,pending,0.0,,,,2.0
6613eb2f48f28aff2db026ba,Emp_109,Richard Johnson,zcoleman@example.com,Male,"['Microservices', 'MySQL', 'Network Security', 'JavaScript']",10-02-2020,Virginia,7,Training_55,Database Management with MongoDB,Emp_109,,5.0,pending,0.0,,,,4.0
6613eb2f48f28aff2db026bb,Emp_109,Richard Johnson,zcoleman@example.com,Male,"['Microservices', 'MySQL', 'Network Security', 'JavaScript']",10-02-2020,Virginia,7,Training_85,Web Development Fundamentals,Emp_36,,36.0,completed,100.0,1.0,26.0,failed,2.0
6613eb2f48f28aff2db026bc,Emp_110,Christine Taylor,melissacampbell@example.net,Female,"['Python', 'Cybersecurity', 'C#', 'CI/CD']",18-04-2020,Georgia,20,Training_3,Introduction to JavaScript,Emp_111,Courtney,7.0,pending,0.0,,,,
6613eb2f48f28aff2db026bd,Emp_110,Christine Taylor,melissacampbell@example.net,Female,"['Python', 'Cybersecurity', 'C#', 'CI/CD']",18-04-2020,Georgia,20,Training_32,Database Management with MongoDB,Emp_126,,30.0,pending,0.0,,,,2.0
6613eb2f48f28aff2db026be,Emp_110,Christine Taylor,melissacampbell@example.net,Female,"['Python', 'Cybersecurity', 'C#', 'CI/CD']",18-04-2020,Georgia,20,Training_82,Introduction to JavaScript,Emp_112,,2.0,pending,0.0,,,,5.0
6613eb2f48f28aff2db026bf,Emp_110,Christine Taylor,melissacampbell@example.net,Female,"['Python', 'Cybersecurity', 'C#', 'CI/CD']",18-04-2020,Georgia,20,Training_96,Database Management with MongoDB,Emp_93,Ronald,23.0,completed,100.0,10.0,41.0,failed,3.0
6613eb2f48f28aff2db026c0,Emp_111,Eric Pacheco,martinkristine@example.com,Female,"['Penetration Testing', 'Node.js', 'Test-Driven Development', 'Network Security']",10-09-2021,Virginia,11,,,,,,,,,,,
6613eb2f48f28aff2db026c1,Emp_112,Elizabeth Walsh,jessedavis@example.org,Male,"['Azure', 'Agile Methodologies', 'HTML', 'Vue.js']",08-06-2021,Maryland,12,Training_40,Cloud Computing Fundamentals,Emp_166,Brandon,11.0,completed,100.0,28.0,71.0,passed,passed
6613eb2f48f28aff2db026c2,Emp_113,Courtney Wilson,johnsonmichael@example.com,Male,"['DevOps', 'SQL', 'Kubernetes', 'Test-Driven Development']",19-04-2020,Texas,12,Training_11,Data Science Essentials,Emp_173,,30.0,completed,100.0,33.0,41.0,failed,passed
6613eb2f48f28aff2db026c3,Emp_113,Courtney Wilson,johnsonmichael@example.com,Male,"['DevOps', 'SQL', 'Kubernetes', 'Test-Driven Development']",19-04-2020,Texas,12,Training_12,Cybersecurity Essentials,Emp_191,,19.0,in_progress,40.0,,,,5.0
6613eb2f48f28aff2db026c4,Emp_113,Courtney Wilson,johnsonmichael@example.com,Male,"['DevOps', 'SQL', 'Kubernetes', 'Test-Driven Development']",19-04-2020,Texas,12,Training_38,Introduction to JavaScript,Emp_143,Jared,37.0,pending,0.0,,,,4.0
6613eb2f48f28aff2db026c5,Emp_113,Courtney Wilson,johnsonmichael@example.com,Male,"['DevOps', 'SQL', 'Kubernetes', 'Test-Driven Development']",19-04-2020,Texas,12,Training_41,Introduction to JavaScript,Emp_52,,10.0,pending,0.0,,,,2.0
6613eb2f48f28aff2db026c6,Emp_113,Courtney Wilson,johnsonmichael@example.com,Male,"['DevOps', 'SQL', 'Kubernetes', 'Test-Driven Development']",19-04-2020,Texas,12,Training_66,Introduction to Python Programming,Emp_136,,25.0,completed,100.0,38.0,61.0,passed,1.0
6613eb2f48f28aff2db026c7,Emp_113,Courtney Wilson,johnsonmichael@example.com,Male,"['DevOps', 'SQL', 'Kubernetes', 'Test-Driven Development']",19-04-2020,Texas,12,Training_72,Backend Development with Node.js,Emp_17,Felicia,14.0,in_progress,45.0,,,,5.0
6613eb2f48f28aff2db026c8,Emp_113,Courtney Wilson,johnsonmichael@example.com,Male,"['DevOps', 'SQL', 'Kubernetes', 'Test-Driven Development']",19-04-2020,Texas,12,Training_73,Machine Learning Basics,Emp_126,,3.0,pending,0.0,,,,4.0
6613eb2f48f28aff2db026c9,Emp_113,Courtney Wilson,johnsonmichael@example.com,Male,"['DevOps', 'SQL', 'Kubernetes', 'Test-Driven Development']",19-04-2020,Texas,12,Training_81,Frontend Development with React,Emp_124,Christopher,1.0,completed,100.0,46.0,51.0,passed,2.0
6613eb2f48f28aff2db026ca,Emp_113,Courtney Wilson,johnsonmichael@example.com,Male,"['DevOps', 'SQL', 'Kubernetes', 'Test-Driven Development']",19-04-2020,Texas,12,Training_81,Frontend Development with React,Emp_124,Michael,1.0,completed,100.0,46.0,51.0,passed,2.0
6613eb2f48f28aff2db026cb,Emp_113,Courtney Wilson,johnsonmichael@example.com,Male,"['DevOps', 'SQL', 'Kubernetes', 'Test-Driven Development']",19-04-2020,Texas,12,Training_81,Frontend Development with React,Emp_124,William,1.0,completed,100.0,46.0,51.0,passed,2.0
6613eb2f48f28aff2db026cc,Emp_113,Courtney Wilson,johnsonmichael@example.com,Male,"['DevOps', 'SQL', 'Kubernetes', 'Test-Driven Development']",19-04-2020,Texas,12,Training_88,Web Development Fundamentals,Emp_90,Jeffrey,12.0,pending,0.0,,,,3.0
6613eb2f48f28aff2db026cd,Emp_113,Courtney Wilson,johnsonmichael@example.com,Male,"['DevOps', 'SQL', 'Kubernetes', 'Test-Driven Development']",19-04-2020,Texas,12,Training_88,Web Development Fundamentals,Emp_90,Miguel,12.0,pending,0.0,,,,3.0
6613eb2f48f28aff2db026ce,Emp_113,Courtney Wilson,johnsonmichael@example.com,Male,"['DevOps', 'SQL', 'Kubernetes', 'Test-Driven Development']",19-04-2020,Texas,12,Training_93,Machine Learning Basics,Emp_9,,5.0,in_progress,99.0,,,,3.0
6613eb2f48f28aff2db026cf,Emp_114,Daniel Lewis,richardhays@example.org,Male,"['Node.js', 'Machine Learning', 'GraphQL', 'Objective-C']",11-11-2020,Illinois,2,Training_25,Frontend Development with React,Emp_192,,23.0,in_progress,68.0,,,,
6613eb2f48f28aff2db026d0,Emp_114,Daniel Lewis,richardhays@example.org,Male,"['Node.js', 'Machine Learning', 'GraphQL', 'Objective-C']",11-11-2020,Illinois,2,Training_45,Introduction to JavaScript,Emp_48,,30.0,in_progress,33.0,,,,4.0
6613eb2f48f28aff2db026d1,Emp_114,Daniel Lewis,richardhays@example.org,Male,"['Node.js', 'Machine Learning', 'GraphQL', 'Objective-C']",11-11-2020,Illinois,2,Training_70,Database Management with MongoDB,Emp_127,,18.0,in_progress,62.0,,,,3.0
6613eb2f48f28aff2db026d2,Emp_115,Charles Lucas,fpatel@example.com,Male,"['PHP', 'CI/CD', 'Machine Learning', 'Python']",29-09-2022,Colorado,5,Training_61,Frontend Development with React,Emp_16,,36.0,completed,100.0,10.0,8.0,failed,passed
6613eb2f48f28aff2db026d3,Emp_115,Charles Lucas,fpatel@example.com,Male,"['PHP', 'CI/CD', 'Machine Learning', 'Python']",29-09-2022,Colorado,5,Training_69,Frontend Development with React,Emp_132,Andrew,34.0,completed,100.0,28.0,61.0,passed,4.0
6613eb2f48f28aff2db026d4,Emp_115,Charles Lucas,fpatel@example.com,Male,"['PHP', 'CI/CD', 'Machine Learning', 'Python']",29-09-2022,Colorado,5,Training_88,Web Development Fundamentals,Emp_90,Jeffrey,12.0,pending,0.0,,,,3.0
6613eb2f48f28aff2db026d5,Emp_115,Charles Lucas,fpatel@example.com,Male,"['PHP', 'CI/CD', 'Machine Learning', 'Python']",29-09-2022,Colorado,5,Training_88,Web Development Fundamentals,Emp_90,Miguel,12.0,pending,0.0,,,,3.0
6613eb2f48f28aff2db026d6,Emp_115,Charles Lucas,fpatel@example.com,Male,"['PHP', 'CI/CD', 'Machine Learning', 'Python']",29-09-2022,Colorado,5,Training_92,Cloud Computing Fundamentals,Emp_136,,34.0,completed,100.0,23.0,58.0,passed,2.0
6613eb2f48f28aff2db026d7,Emp_116,Kenneth Bryant,kcline@example.net,Male,"['Vue.js', 'C#', 'MongoDB', 'HTML']",01-03-2021,Hawaii,18,Training_29,Frontend Development with React,Emp_35,,35.0,pending,0.0,,,,
6613eb2f48f28aff2db026d8,Emp_116,Kenneth Bryant,kcline@example.net,Male,"['Vue.js', 'C#', 'MongoDB', 'HTML']",01-03-2021,Hawaii,18,Training_53,Database Management with MongoDB,Emp_109,,4.0,completed,100.0,5.0,77.0,passed,2.0
6613eb2f48f28aff2db026d9,Emp_116,Kenneth Bryant,kcline@example.net,Male,"['Vue.js', 'C#', 'MongoDB', 'HTML']",01-03-2021,Hawaii,18,Training_84,Introduction to Python Programming,Emp_56,Donald,16.0,in_progress,81.0,,,,1.0
6613eb2f48f28aff2db026da,Emp_116,Kenneth Bryant,kcline@example.net,Male,"['Vue.js', 'C#', 'MongoDB', 'HTML']",01-03-2021,Hawaii,18,Training_84,Introduction to Python Programming,Emp_56,Susan,16.0,in_progress,81.0,,,,1.0
6613eb2f48f28aff2db026db,Emp_116,Kenneth Bryant,kcline@example.net,Male,"['Vue.js', 'C#', 'MongoDB', 'HTML']",01-03-2021,Hawaii,18,Training_97,Frontend Development with React,Emp_72,,1.0,completed,100.0,6.0,73.0,passed,4.0
6613eb2f48f28aff2db026dc,Emp_117,Thomas Rodriguez,ibarrashawn@example.net,Female,"['Django', 'Ruby', 'MongoDB', 'Microservices']",17-02-2022,Ohio,14,Training_13,Cybersecurity Essentials,Emp_131,Nathaniel,33.0,in_progress,42.0,,,,
6613eb2f48f28aff2db026dd,Emp_117,Thomas Rodriguez,ibarrashawn@example.net,Female,"['Django', 'Ruby', 'MongoDB', 'Microservices']",17-02-2022,Ohio,14,Training_14,Introduction to JavaScript,Emp_139,,16.0,in_progress,95.0,,,,5.0
6613eb2f48f28aff2db026de,Emp_117,Thomas Rodriguez,ibarrashawn@example.net,Female,"['Django', 'Ruby', 'MongoDB', 'Microservices']",17-02-2022,Ohio,14,Training_42,Introduction to Python Programming,Emp_196,,3.0,pending,0.0,,,,1.0
6613eb2f48f28aff2db026df,Emp_117,Thomas Rodriguez,ibarrashawn@example.net,Female,"['Django', 'Ruby', 'MongoDB', 'Microservices']",17-02-2022,Ohio,14,Training_49,Cloud Computing Fundamentals,Emp_184,,17.0,pending,0.0,,,,3.0
6613eb2f48f28aff2db026e0,Emp_117,Thomas Rodriguez,ibarrashawn@example.net,Female,"['Django', 'Ruby', 'MongoDB', 'Microservices']",17-02-2022,Ohio,14,Training_80,Data Science Essentials,Emp_61,,29.0,pending,0.0,,,,4.0
6613eb2f48f28aff2db026e1,Emp_118,Lindsay Frost,mendezcourtney@example.org,Female,"['PHP', 'Scrum', 'Data Visualization', 'NoSQL']",03-07-2023,Georgia,15,Training_52,Database Management with MongoDB,Emp_47,,20.0,in_progress,32.0,,,,
6613eb2f48f28aff2db026e2,Emp_118,Lindsay Frost,mendezcourtney@example.org,Female,"['PHP', 'Scrum', 'Data Visualization', 'NoSQL']",03-07-2023,Georgia,15,Training_92,Cloud Computing Fundamentals,Emp_136,,34.0,in_progress,57.0,,,,1.0
6613eb2f48f28aff2db026e3,Emp_119,Christina Stewart,alanstone@example.net,Male,"['Swift', 'AWS', 'Java', 'Objective-C']",11-01-2022,Nebraska,20,Training_14,Introduction to JavaScript,Emp_139,,16.0,in_progress,11.0,,,,
6613eb2f48f28aff2db026e4,Emp_119,Christina Stewart,alanstone@example.net,Male,"['Swift', 'AWS', 'Java', 'Objective-C']",11-01-2022,Nebraska,20,Training_20,Database Management with MongoDB,Emp_195,Michael,11.0,in_progress,86.0,,,,3.0
6613eb2f48f28aff2db026e5,Emp_119,Christina Stewart,alanstone@example.net,Male,"['Swift', 'AWS', 'Java', 'Objective-C']",11-01-2022,Nebraska,20,Training_75,Cloud Computing Fundamentals,Emp_57,,31.0,completed,100.0,16.0,14.0,failed,4.0
6613eb2f48f28aff2db026e6,Emp_119,Christina Stewart,alanstone@example.net,Male,"['Swift', 'AWS', 'Java', 'Objective-C']",11-01-2022,Nebraska,20,Training_77,Backend Development with Node.js,Emp_61,,1.0,pending,0.0,,,,1.0
6613eb2f48f28aff2db026e7,Emp_119,Christina Stewart,alanstone@example.net,Male,"['Swift', 'AWS', 'Java', 'Objective-C']",11-01-2022,Nebraska,20,Training_88,Web Development Fundamentals,Emp_90,Jeffrey,12.0,completed,100.0,55.0,72.0,passed,3.0
6613eb2f48f28aff2db026e8,Emp_119,Christina Stewart,alanstone@example.net,Male,"['Swift', 'AWS', 'Java', 'Objective-C']",11-01-2022,Nebraska,20,Training_88,Web Development Fundamentals,Emp_90,Miguel,12.0,completed,100.0,55.0,72.0,passed,3.0
6613eb2f48f28aff2db026e9,Emp_120,Timothy Ross,cortezalicia@example.com,Female,"['RESTful API', 'Network Security', 'Microservices', 'Docker']",06-09-2020,New York,2,Training_70,Database Management with MongoDB,Emp_127,,18.0,pending,0.0,,,,
6613eb2f48f28aff2db026ea,Emp_120,Timothy Ross,cortezalicia@example.com,Female,"['RESTful API', 'Network Security', 'Microservices', 'Docker']",06-09-2020,New York,2,Training_77,Backend Development with Node.js,Emp_61,,1.0,pending,0.0,,,,2.0
6613eb2f48f28aff2db026eb,Emp_120,Timothy Ross,cortezalicia@example.com,Female,"['RESTful API', 'Network Security', 'Microservices', 'Docker']",06-09-2020,New York,2,Training_82,Introduction to JavaScript,Emp_112,,2.0,completed,100.0,4.0,41.0,failed,5.0
6613eb2f48f28aff2db026ec,Emp_120,Timothy Ross,cortezalicia@example.com,Female,"['RESTful API', 'Network Security', 'Microservices', 'Docker']",06-09-2020,New York,2,Training_83,Machine Learning Basics,Emp_79,Jennifer,31.0,in_progress,18.0,,,,5.0
6613eb2f48f28aff2db026ed,Emp_121,Lori Morrow,dross@example.net,Male,"['Scrum', 'Containerization', 'Flask', 'NoSQL']",28-12-2022,Wisconsin,13,Training_52,Database Management with MongoDB,Emp_47,,20.0,in_progress,88.0,,,,
6613eb2f48f28aff2db026ee,Emp_121,Lori Morrow,dross@example.net,Male,"['Scrum', 'Containerization', 'Flask', 'NoSQL']",28-12-2022,Wisconsin,13,Training_63,Introduction to JavaScript,Emp_77,,2.0,completed,100.0,39.0,59.0,passed,5.0
6613eb2f48f28aff2db026ef,Emp_122,James Moses,jamie77@example.net,Male,"['Git', 'C#', 'Cryptography', 'Information Security']",31-01-2023,Minnesota,7,Training_55,Database Management with MongoDB,Emp_109,,5.0,pending,0.0,,,,
6613eb2f48f28aff2db026f0,Emp_122,James Moses,jamie77@example.net,Male,"['Git', 'C#', 'Cryptography', 'Information Security']",31-01-2023,Minnesota,7,Training_62,Cloud Computing Fundamentals,Emp_66,,30.0,pending,0.0,,,,2.0
