userId,Name,email,gender,specializations,doj,state,experience,trainingName,trainerName,optimizedDuration,trainingStatus,assessment_percentage_done,assessment_completion_time_in_hours,scoreAchievedInQuiz,quizPassedOrFailed,ratingGivenByTrainer
6273743471,Kiah Newick,knewick7l@seesaa.net,Female,GItHub,5/5/2008,South Carolina,3,ReactJS,Stephie,50,in_progress,97,79,24,Fail,3
4119575358,Salome Halwood,shalwood7m@samsung.com,Female,Figma,3/19/2000,California,12,NodeJS,Farleigh,18,completed,100,38,10,Fail,5
2051501583,Harmon Gascoyne,hgascoyne7n@xinhuanet.com,Male,NodeJS,11/2/2014,California,5,Cloud,Nadya,32,completed,100,96,16,Fail,2
2051501583,Harmon Gascoyne,hgascoyne7n@xinhuanet.com,Male,NodeJS,11/2/2014,California,5,Figma,Erhard,10,pending,0,0,0,"",""
8731833255,Ailyn Mulligan,amulligan7o@walmart.com,Female,DBT,3/8/2001,Washington,20,DevOps,Angela,27,in_progress,28,20,42,Fail,4
4679861015,Rubie Stoacley,rstoacley7p@hostgator.com,Female,Javascript,7/31/2002,Hawaii,16,Javascript,Ilsa,8,pending,0,0,0,"",""
8682946000,Georgeanne Beiderbeck,gbeiderbeck7q@nymag.com,Female,DevOps,5/27/2020,North Carolina,12,,,,,,,,,
1356014481,Dorthea Phinnessy,dphinnessy7r@histats.com,Agender,WebScraping,6/13/2019,Arkansas,1,,,,,,,,,
7249645713,Delila Langlands,dlanglands7s@mit.edu,Female,ReactJS,1/7/2000,Arizona,19,,,,,,,,,
9684395030,Alessandra Bolzmann,abolzmann7t@behance.net,Female,Figma,11/19/2012,Texas,3,,,,,,,,,
2287219851,Harrie Lansdale,hlansdale7u@homestead.com,Female,DBT,4/26/2022,Wisconsin,8,DBT,Mariam,1,completed,100,48,65,Pass,4
1977959523,Prentice Buie,pbuie7v@nhs.uk,Male,HtmlCSS,1/30/2014,Michigan,1,,,,,,,,,
7287298406,Carlita Brierton,cbrierton7w@hud.gov,Non-binary,OS,6/24/2008,Pennsylvania,19,,,,,,,,,
651280124,Vinnie Petrasch,vpetrasch7x@wsj.com,Female,Javascript,3/24/2000,North Dakota,9,,,,,,,,,
7075608372,Alberik Doman,adoman7y@unblog.fr,Male,Cloud,5/20/2022,New York,2,DevOps,Angela,27,pending,0,0,0,"",""
8713675487,Ariadne Pioli,apioli7z@chicagotribune.com,Female,OS,12/14/2009,Ohio,9,Networking,Randie,35,pending,0,0,0,"",""
8713675487,Ariadne Pioli,apioli7z@chicagotribune.com,Female,OS,12/14/2009,Ohio,9,Networking,Lemar,23,completed,100,88,5,Fail,2
4945570426,Raymond Sidaway,rsidaway80@tuttocitta.it,Male,Cloud,8/6/2019,Georgia,14,,,,,,,,,
3546931509,Camilla Horning,chorning81@nationalgeographic.com,Female,DBT,11/19/2003,Iowa,2,,,,,,,,,
1922590043,Dari Dunsford,ddunsford82@craigslist.org,Female,Netwrking,11/23/2019,Pennsylvania,4,,,,,,,,,
6005735303,Rozanna Russen,rrussen83@typepad.com,Female,Azure,3/25/2007,Missouri,13,Networking,Randie,35,completed,100,44,100,Pass,5
6563638213,Dahlia Rebillard,drebillard84@drupal.org,Female,Javascript,5/3/2000,Colorado,4,OS,Alma,30,completed,100,53,99,Pass,5
6563638213,Dahlia Rebillard,drebillard84@drupal.org,Female,Javascript,5/3/2000,Colorado,4,DevOps,Dorolisa,50,completed,100,72,70,Pass,1
6563638213,Dahlia Rebillard,drebillard84@drupal.org,Female,Javascript,5/3/2000,Colorado,4,DevOps,Ida,29,in_progress,38,74,65,Pass,3
9234478812,Harland Gohn,hgohn85@squidoo.com,Male,HtmlCSS,1/24/2016,Texas,6,,,,,,,,,
9445812530,Vincenty Innis,vinnis86@reference.com,Male,ML,12/8/2010,California,14,OS,Alma,30,completed,100,51,79,Pass,5
4725186729,Ofelia Omrod,oomrod87@walmart.com,Female,Netwrking,7/2/2005,Ohio,2,,,,,,,,,
7892028849,Miller Boulter,mboulter88@weebly.com,Male,Azure,9/1/2015,Texas,4,Azure,Antone,40,in_progress,5,40,58,Pass,1
7892028849,Miller Boulter,mboulter88@weebly.com,Male,Azure,9/1/2015,Texas,4,Figma,Meta,5,completed,100,38,67,Pass,1
7892028849,Miller Boulter,mboulter88@weebly.com,Male,Azure,9/1/2015,Texas,4,Cloud,Karilynn,35,pending,0,0,0,"",""
7892028849,Miller Boulter,mboulter88@weebly.com,Male,Azure,9/1/2015,Texas,4,Figma,Candy,44,completed,100,36,1,Fail,3
7892028849,Miller Boulter,mboulter88@weebly.com,Male,Azure,9/1/2015,Texas,4,Azure,Antone,40,in_progress,71,44,90,Pass,5
3776426646,Stephi Dust,sdust89@slate.com,Bigender,Figma,9/15/2014,Texas,6,ML,Belvia,31,pending,0,0,0,"",""
3776426646,Stephi Dust,sdust89@slate.com,Bigender,Figma,9/15/2014,Texas,6,OS,Alma,30,pending,0,0,0,"",""
3776426646,Stephi Dust,sdust89@slate.com,Bigender,Figma,9/15/2014,Texas,6,NodeJS,Farleigh,18,completed,100,94,19,Fail,1
3238622077,Zita Tierney,ztierney8a@nymag.com,Female,Azure,1/6/2015,Texas,15,Figma,Meta,5,in_progress,93,16,27,Fail,4
3238622077,Zita Tierney,ztierney8a@nymag.com,Female,Azure,1/6/2015,Texas,15,OS,Lotty,48,in_progress,97,34,54,Pass,3
8221750832,Selestina Kleinsmuntz,skleinsmuntz8b@umich.edu,Female,DBT,6/2/2014,New York,19,,,,,,,,,
2254246565,Alick Alner,aalner8c@vkontakte.ru,Male,ML,5/20/2011,Pennsylvania,16,Networking,Clem,30,completed,100,9,75,Pass,4
2254246565,Alick Alner,aalner8c@vkontakte.ru,Male,ML,5/20/2011,Pennsylvania,16,Figma,Candy,44,pending,0,0,0,"",""
4219506313,Madelene Fandrich,mfandrich8d@wikipedia.org,Female,ML,6/5/2023,Pennsylvania,6,Networking,Lemar,23,completed,100,52,16,Fail,3
6219493172,Philomena Elen,pelen8e@hp.com,Female,Figma,6/12/2012,Colorado,11,Networking,Lemar,23,completed,100,56,70,Pass,4
8754051385,Dietrich Oxford,doxford8f@arstechnica.com,Male,Netwrking,7/12/2014,New Jersey,8,GitHub,Bondon,17,completed,100,86,26,Fail,3
8754051385,Dietrich Oxford,doxford8f@arstechnica.com,Male,Netwrking,7/12/2014,New Jersey,8,Javascript,Ilsa,8,in_progress,47,98,68,Pass,3
8754051385,Dietrich Oxford,doxford8f@arstechnica.com,Male,Netwrking,7/12/2014,New Jersey,8,Networking,Lemar,23,completed,100,16,61,Pass,3
1014232786,Herby Tabourel,htabourel8g@istockphoto.com,Male,Netwrking,12/13/2000,Maine,5,Networking,Romonda,10,pending,0,0,0,"",""
6323027029,Juliane Clell,jclell8h@wix.com,Female,OS,10/26/2019,Massachusetts,12,ML,Belvia,31,completed,100,9,31,Fail,1
2493311862,Alonzo Downgate,adowngate8i@theguardian.com,Male,DevOps,9/16/2003,Texas,7,Cloud,Nadya,32,completed,100,42,52,Pass,1
2493311862,Alonzo Downgate,adowngate8i@theguardian.com,Male,DevOps,9/16/2003,Texas,7,OS,Lotty,48,in_progress,68,10,92,Pass,4
2493311862,Alonzo Downgate,adowngate8i@theguardian.com,Male,DevOps,9/16/2003,Texas,7,Javascript,Boot,33,pending,0,0,0,"",""
2493311862,Alonzo Downgate,adowngate8i@theguardian.com,Male,DevOps,9/16/2003,Texas,7,DevOps,Angela,27,in_progress,86,82,100,Pass,1
2493311862,Alonzo Downgate,adowngate8i@theguardian.com,Male,DevOps,9/16/2003,Texas,7,WebScraping,Gilburt,30,in_progress,40,79,44,Fail,3
6347933663,Enrica Yosifov,eyosifov8j@microsoft.com,Female,ML,2/28/2005,District of Columbia,6,ReactJS,Stephie,50,in_progress,10,67,46,Fail,3
4415998038,Chuck Woodger,cwoodger8k@biblegateway.com,Male,Cloud,5/26/2010,Florida,15,Cloud,Karilynn,35,in_progress,100,72,91,Pass,2
4415998038,Chuck Woodger,cwoodger8k@biblegateway.com,Male,Cloud,5/26/2010,Florida,15,OS,Lotty,48,in_progress,22,79,24,Fail,1
4415998038,Chuck Woodger,cwoodger8k@biblegateway.com,Male,Cloud,5/26/2010,Florida,15,Figma,Simone,24,in_progress,28,58,87,Pass,5
9575228554,Urbano Mayho,umayho8l@stumbleupon.com,Male,DevOps,3/6/2013,Texas,5,Javascript,Ilsa,8,completed,100,73,61,Pass,2
3040162912,Juditha Dishmon,jdishmon8m@yale.edu,Female,Netwrking,6/5/2004,Virginia,8,,,,,,,,,
7357038681,Noe Estcourt,nestcourt8n@nhs.uk,Male,GItHub,5/13/2008,Nevada,19,,,,,,,,,
5046218355,Brendon Bulpitt,bbulpitt8o@barnesandnoble.com,Male,NodeJS,11/29/2021,Pennsylvania,5,,,,,,,,,
2091937671,Pierre Dunnaway,pdunnaway8p@rediff.com,Male,OS,3/25/2001,Ohio,19,ReactJS,Carolin,39,in_progress,6,39,13,Fail,1
9544996040,Amandi Esgate,aesgate8q@nih.gov,Female,Azure,5/21/2019,California,5,,,,,,,,,
4508733595,Fielding Cutmere,fcutmere8r@posterous.com,Male,GItHub,5/15/2003,New Jersey,11,,,,,,,,,
9730154943,Reggis Stallen,rstallen8s@ow.ly,Male,GItHub,1/18/2000,Pennsylvania,17,,,,,,,,,
7211113719,Hatti Moar,hmoar8t@studiopress.com,Polygender,Javascript,11/13/2012,Illinois,12,,,,,,,,,
3188672248,Samantha Trundell,strundell8u@wunderground.com,Female,WebScraping,9/13/2004,Nevada,7,GitHub,Bondon,17,pending,0,0,0,"",""
6058793862,Dorena Cliss,dcliss8v@senate.gov,Female,Javascript,4/25/2012,Florida,13,Figma,Candy,44,completed,100,15,61,Pass,3
8148616242,Ara Dominguez,adominguez8w@imdb.com,Male,Figma,1/2/2002,Illinois,14,,,,,,,,,
7057867043,Suzann Lardiner,slardiner8x@cisco.com,Female,Azure,8/23/2013,Louisiana,6,Networking,Clem,30,pending,0,0,0,"",""
2358003228,James Glenwright,jglenwright8y@hibu.com,Male,DBT,6/1/2005,Illinois,11,,,,,,,,,
2260282594,Heda Pring,hpring8z@livejournal.com,Female,ReactJS,9/5/2001,Iowa,15,,,,,,,,,
2621688296,Bronson Kembry,bkembry90@netlog.com,Male,Netwrking,3/9/2006,District of Columbia,11,Cloud,Karilynn,35,in_progress,61,78,15,Fail,4
2031562976,Melloney Domerc,mdomerc91@issuu.com,Female,ML,3/22/2018,New York,18,,,,,,,,,
945889098,Juliann Drake,jdrake92@walmart.com,Polygender,ML,12/14/2006,New York,10,DevOps,Angela,27,completed,100,18,53,Pass,5
945889098,Juliann Drake,jdrake92@walmart.com,Polygender,ML,12/14/2006,New York,10,GitHub,Bondon,17,completed,100,32,31,Fail,3
945889098,Juliann Drake,jdrake92@walmart.com,Polygender,ML,12/14/2006,New York,10,GitHub,Bondon,17,in_progress,10,83,11,Fail,3
4726017812,Janenna Ainscow,jainscow93@ezinearticles.com,Female,Cloud,1/20/2001,Minnesota,1,OS,Lotty,48,in_progress,80,75,49,Fail,3
4726017812,Janenna Ainscow,jainscow93@ezinearticles.com,Female,Cloud,1/20/2001,Minnesota,1,Figma,Erhard,10,pending,0,0,0,"",""
2507368327,Prudy Corwin,pcorwin94@blogspot.com,Female,Figma,2/28/2003,Michigan,6,Networking,Clem,30,pending,0,0,0,"",""
2507368327,Prudy Corwin,pcorwin94@blogspot.com,Female,Figma,2/28/2003,Michigan,6,Figma,Simone,24,completed,100,93,36,Fail,5
641451830,Sukey Drepp,sdrepp95@auda.org.au,Female,Figma,5/18/2010,District of Columbia,14,Figma,Felice,33,in_progress,100,8,50,Pass,3
8471395871,Shawn Klimkovich,sklimkovich96@illinois.edu,Male,OS,5/24/2022,Indiana,15,,,,,,,,,
8383249912,Jakie Bartley,jbartley97@bigcartel.com,Bigender,GItHub,1/3/2022,Michigan,7,WebScraping,Gilburt,30,in_progress,79,17,88,Pass,2
8463957797,Allsun Wane,awane98@cnn.com,Female,ReactJS,1/13/2010,Illinois,3,DevOps,Ida,29,completed,100,82,3,Fail,3
4490889002,Ianthe Philipsson,iphilipsson99@t-online.de,Female,HtmlCSS,1/27/2013,Kentucky,7,Cloud,Nadya,32,completed,100,84,67,Pass,3
4490889002,Ianthe Philipsson,iphilipsson99@t-online.de,Female,HtmlCSS,1/27/2013,Kentucky,7,DBT,Mariam,1,pending,0,0,0,"",""
4490889002,Ianthe Philipsson,iphilipsson99@t-online.de,Female,HtmlCSS,1/27/2013,Kentucky,7,Networking,Romonda,10,in_progress,56,57,58,Pass,1
4490889002,Ianthe Philipsson,iphilipsson99@t-online.de,Female,HtmlCSS,1/27/2013,Kentucky,7,DevOps,Angela,27,in_progress,22,9,86,Pass,2
3113550312,Jacinthe Jeanin,jjeanin9a@merriam-webster.com,Female,GItHub,2/17/2014,Florida,19,,,,,,,,,
3238507110,Rice Varcoe,rvarcoe9b@twitter.com,Male,OS,6/26/2001,Minnesota,2,Figma,Candy,44,in_progress,40,12,97,Pass,3
5809942717,Dale Bagott,dbagott9c@reuters.com,Male,Cloud,11/19/2011,Texas,14,ML,Belvia,31,in_progress,19,23,18,Fail,5
2157215377,Wandie Dyott,wdyott9d@domainmarket.com,Female,Netwrking,8/18/2011,Nebraska,8,Figma,Erhard,10,in_progress,52,26,3,Fail,2
4297588655,Calida Swain,cswain9e@aol.com,Female,NodeJS,2/25/2009,Florida,5,Networking,Randie,35,in_progress,38,81,89,Pass,5
5082458670,Zola Pincked,zpincked9f@t.co,Female,OS,7/10/2013,Oregon,4,DevOps,Angela,27,in_progress,83,29,46,Fail,3
5082458670,Zola Pincked,zpincked9f@t.co,Female,OS,7/10/2013,Oregon,4,DevOps,Angela,27,completed,100,19,16,Fail,4
5082458670,Zola Pincked,zpincked9f@t.co,Female,OS,7/10/2013,Oregon,4,Networking,Clem,30,pending,0,0,0,"",""
3173039307,Valentina Giorgioni,vgiorgioni9g@spiegel.de,Female,NodeJS,2/1/2013,North Carolina,5,Figma,Simone,24,in_progress,7,72,38,Fail,5
578552882,Griffy Leefe,gleefe9h@gov.uk,Male,Figma,7/9/2016,Ohio,8,Figma,Candy,44,pending,0,0,0,"",""
425552136,Ozzy Kornel,okornel9i@admin.ch,Male,Cloud,9/2/2022,California,3,WebScraping,Gilburt,30,completed,100,84,74,Pass,2
6267349700,Alena Gurney,agurney9j@cdc.gov,Female,WebScraping,9/19/2009,California,13,Networking,Lemar,23,completed,100,60,50,Pass,1
6267349700,Alena Gurney,agurney9j@cdc.gov,Female,WebScraping,9/19/2009,California,13,Networking,Randie,35,completed,100,47,91,Pass,5
6267349700,Alena Gurney,agurney9j@cdc.gov,Female,WebScraping,9/19/2009,California,13,Networking,Clem,30,in_progress,63,41,55,Pass,1
7025978690,Maggee Llorens,mllorens9k@uiuc.edu,Female,GItHub,7/11/2001,Virginia,9,,,,,,,,,
6727723646,Oren Mityukov,omityukov9l@disqus.com,Male,Netwrking,5/25/2022,Oregon,14,ReactJS,Carolin,39,completed,100,43,45,Fail,3
4980081568,Thornton Grigoryev,tgrigoryev9m@eventbrite.com,Male,Figma,5/10/2009,Connecticut,19,Cloud,Nadya,32,in_progress,60,32,9,Fail,1
4980081568,Thornton Grigoryev,tgrigoryev9m@eventbrite.com,Male,Figma,5/10/2009,Connecticut,19,Figma,Erhard,10,pending,0,0,0,"",""
6991191416,Hillier Tackley,htackley9n@google.co.uk,Male,Azure,6/15/2013,Colorado,15,Figma,Meta,5,in_progress,13,43,33,Fail,4
2299436757,Carlin Piddock,cpiddock9o@cnbc.com,Male,Figma,2/6/2021,District of Columbia,17,,,,,,,,,
9658252271,Wilmar Holborn,wholborn9p@google.ca,Genderqueer,WebScraping,7/21/2008,Alabama,7,Javascript,Boot,33,completed,100,75,64,Pass,4
1180727609,Anne-marie Huckerby,ahuckerby9q@xing.com,Female,Figma,2/20/2017,Arizona,12,DevOps,Ida,29,pending,0,0,0,"",""
3179926533,Octavius Barras,obarras9r@examiner.com,Male,HtmlCSS,10/25/2010,Oregon,20,DBT,Stephani,27,in_progress,47,2,83,Pass,4
416568799,Travus McCaffrey,tmccaffrey9s@amazon.com,Male,GItHub,4/10/2007,Nevada,11,Networking,Romonda,10,pending,0,0,0,"",""
416568799,Travus McCaffrey,tmccaffrey9s@amazon.com,Male,GItHub,4/10/2007,Nevada,11,Cloud,Karilynn,35,completed,100,98,78,Pass,5
7016097411,Rodge Raynor,rraynor9t@scribd.com,Male,ML,12/7/2022,Texas,7,DBT,Mariam,1,in_progress,46,14,93,Pass,1
1981420456,Melba Eyckel,meyckel9u@sphinn.com,Female,ML,8/3/2014,Louisiana,14,Figma,Candy,44,completed,100,59,98,Pass,2
1981420456,Melba Eyckel,meyckel9u@sphinn.com,Female,ML,8/3/2014,Louisiana,14,Figma,Simone,24,completed,100,84,34,Fail,1
1981420456,Melba Eyckel,meyckel9u@sphinn.com,Female,ML,8/3/2014,Louisiana,14,Networking,Lemar,23,completed,100,46,59,Pass,4
4818034404,Hunter Wasbey,hwasbey9v@economist.com,Male,Netwrking,5/4/2008,Alabama,9,,,,,,,,,
4627688947,Gerhard Sidworth,gsidworth9w@twitter.com,Male,DevOps,8/28/2015,Maryland,20,NodeJS,Farleigh,18,completed,100,60,3,Fail,1
5079882461,Rance Devericks,rdevericks9x@mit.edu,Male,HtmlCSS,2/8/2019,California,12,Figma,Candy,44,pending,0,0,0,"",""
9365020263,Tamarah Lehrahan,tlehrahan9y@imageshack.us,Female,GItHub,5/15/2009,Texas,6,OS,Lotty,48,in_progress,28,33,64,Pass,1
2625546354,Joaquin Doley,jdoley9z@cnet.com,Male,Javascript,3/26/2005,Tennessee,19,ReactJS,Stephie,50,pending,0,0,0,"",""
2625546354,Joaquin Doley,jdoley9z@cnet.com,Male,Javascript,3/26/2005,Tennessee,19,DBT,Lauretta,36,in_progress,95,49,77,Pass,3
7116797367,Modesta Cleef,mcleefa0@stanford.edu,Female,Javascript,10/3/2006,Minnesota,3,ReactJS,Carolin,39,completed,100,26,64,Pass,3
7116797367,Modesta Cleef,mcleefa0@stanford.edu,Female,Javascript,10/3/2006,Minnesota,3,Figma,Meta,5,pending,0,0,0,"",""
7116797367,Modesta Cleef,mcleefa0@stanford.edu,Female,Javascript,10/3/2006,Minnesota,3,Azure,Antone,40,completed,100,30,66,Pass,5
7116797367,Modesta Cleef,mcleefa0@stanford.edu,Female,Javascript,10/3/2006,Minnesota,3,WebScraping,Aarika,7,completed,100,23,40,Fail,3
8432008873,Felipe Kirrage,fkirragea1@oaic.gov.au,Male,Azure,5/10/2016,Pennsylvania,1,Networking,Randie,35,in_progress,93,27,11,Fail,4
628888656,Ophelia Elsegood,oelsegooda2@studiopress.com,Female,Javascript,2/11/2006,Mississippi,5,DBT,Stephani,27,in_progress,49,25,73,Pass,5
844533741,Luci Hobson,lhobsona3@bigcartel.com,Polygender,WebScraping,7/30/2005,Pennsylvania,15,,,,,,,,,
5875902509,Toddy Conrad,tconrada4@nifty.com,Male,HtmlCSS,12/2/2004,Arizona,11,Azure,Antone,40,pending,0,0,0,"",""
5875902509,Toddy Conrad,tconrada4@nifty.com,Male,HtmlCSS,12/2/2004,Arizona,11,Networking,Lemar,23,completed,100,29,24,Fail,5
5724617082,Sydelle Fausch,sfauscha5@bing.com,Female,OS,8/1/2021,California,5,WebScraping,Gilburt,30,in_progress,68,6,69,Pass,3
5160428604,Alla Witterick,awittericka6@youtu.be,Female,ML,9/19/2023,Pennsylvania,16,,,,,,,,,
5250308822,Oralia Orrobin,oorrobina7@zdnet.com,Female,ML,12/1/2013,Minnesota,12,NodeJS,Farleigh,18,completed,100,58,39,Fail,5
5250308822,Oralia Orrobin,oorrobina7@zdnet.com,Female,ML,12/1/2013,Minnesota,12,Figma,Erhard,10,pending,0,0,0,"",""
7395283062,Dirk Escot,descota8@cmu.edu,Male,GItHub,5/29/2002,Kentucky,14,,,,,,,,,
2522875254,Rip Eborn,reborna9@yellowpages.com,Genderfluid,Figma,6/11/2012,Hawaii,9,,,,,,,,,
1419806099,Kerk Le Blond,kleblondaa@hubpages.com,Non-binary,Netwrking,10/3/2007,Georgia,2,,,,,,,,,
3884641631,Brenda Winchcomb,bwinchcombab@geocities.jp,Female,GItHub,11/17/2004,Utah,15,,,,,,,,,
4429635958,Patricio Paraman,pparamanac@meetup.com,Male,ML,1/1/2016,District of Columbia,4,DBT,Lauretta,36,in_progress,92,44,7,Fail,3
1034862710,Starr Rosell,srosellad@hexun.com,Female,Netwrking,10/31/2017,Texas,15,OS,Alma,30,pending,0,0,0,"",""
1034862710,Starr Rosell,srosellad@hexun.com,Female,Netwrking,10/31/2017,Texas,15,NodeJS,Fawne,50,in_progress,27,4,76,Pass,2
5897172592,Sosanna Meys,smeysae@bloglines.com,Female,ML,5/12/2016,District of Columbia,11,ML,Belvia,31,completed,100,86,71,Pass,1
5897172592,Sosanna Meys,smeysae@bloglines.com,Female,ML,5/12/2016,District of Columbia,11,Figma,Simone,24,pending,0,0,0,"",""
2193144426,Virgina Thow,vthowaf@scribd.com,Genderqueer,WebScraping,11/21/2003,Missouri,20,,,,,,,,,
7848709446,Tymon Semken,tsemkenag@webs.com,Male,NodeJS,5/9/2010,Illinois,5,,,,,,,,,
3463724165,Elaine Romain,eromainah@ebay.com,Female,DevOps,1/12/2015,Kentucky,17,,,,,,,,,
2392660146,Filippo Roycroft,froycroftai@bing.com,Male,DevOps,8/14/2012,Florida,7,DevOps,Dorolisa,50,in_progress,25,93,65,Pass,3
1047780890,Langsdon Blare,lblareaj@blogs.com,Male,HtmlCSS,7/9/2023,Indiana,14,,,,,,,,,
106541311,Barron Bointon,bbointonak@webnode.com,Male,HtmlCSS,6/11/2018,Virginia,9,OS,Lotty,48,completed,100,38,53,Pass,5
106541311,Barron Bointon,bbointonak@webnode.com,Male,HtmlCSS,6/11/2018,Virginia,9,Networking,Randie,35,completed,100,7,18,Fail,4
818312268,Marylee Rawsthorn,mrawsthornal@arizona.edu,Female,Azure,3/16/2004,Pennsylvania,10,DBT,Lauretta,36,in_progress,18,47,48,Fail,1
1010328468,Theodor Kochl,tkochlam@businessweek.com,Male,Netwrking,1/29/2012,Pennsylvania,18,Cloud,Karilynn,35,pending,0,0,0,"",""
1010328468,Theodor Kochl,tkochlam@businessweek.com,Male,Netwrking,1/29/2012,Pennsylvania,18,WebScraping,Gilburt,30,in_progress,96,98,92,Pass,1
7885676645,Justis Paddingdon,jpaddingdonan@uol.com.br,Male,NodeJS,1/12/2008,Virginia,1,NodeJS,Fawne,50,completed,100,24,28,Fail,5
7885676645,Justis Paddingdon,jpaddingdonan@uol.com.br,Male,NodeJS,1/12/2008,Virginia,1,DBT,Lauretta,36,completed,100,92,52,Pass,1
7003633015,Nana Yurkiewicz,nyurkiewiczao@zimbio.com,Female,Javascript,12/30/2010,Idaho,6,DevOps,Angela,27,pending,0,0,0,"",""
796368787,Renault Camosso,rcamossoap@sakura.ne.jp,Male,Figma,9/18/2006,Arkansas,15,NodeJS,Farleigh,18,in_progress,63,43,70,Pass,1
796368787,Renault Camosso,rcamossoap@sakura.ne.jp,Male,Figma,9/18/2006,Arkansas,15,Networking,Romonda,10,pending,0,0,0,"",""
3177718625,Cass Fairholme,cfairholmeaq@twitpic.com,Male,HtmlCSS,4/26/2019,North Carolina,13,Networking,Romonda,10,completed,100,73,60,Pass,3
5174772618,Evania Attow,eattowar@guardian.co.uk,Female,ML,10/16/2016,Florida,4,,,,,,,,,
6900626994,Lucio Cowlard,lcowlardas@ucsd.edu,Male,Javascript,3/5/2003,Florida,1,ML,Belvia,31,in_progress,60,55,7,Fail,1
5656713739,Alfy Bycraft,abycraftat@blinklist.com,Non-binary,ML,9/17/2010,Pennsylvania,12,Cloud,Karilynn,35,pending,0,0,0,"",""
5656713739,Alfy Bycraft,abycraftat@blinklist.com,Non-binary,ML,9/17/2010,Pennsylvania,12,WebScraping,Gilburt,30,completed,100,94,88,Pass,1
1851021690,Lezley Mayall,lmayallau@blog.com,Male,Cloud,10/30/2016,Texas,5,DBT,Lauretta,36,pending,0,0,0,"",""
3462165002,Mia Rickardes,mrickardesav@domainmarket.com,Female,WebScraping,3/25/2009,Pennsylvania,20,,,,,,,,,
7619369652,Sheri Bearsmore,sbearsmoreaw@slate.com,Bigender,WebScraping,11/24/2020,Texas,20,DevOps,Angela,27,in_progress,30,73,65,Pass,1
7619369652,Sheri Bearsmore,sbearsmoreaw@slate.com,Bigender,WebScraping,11/24/2020,Texas,20,NodeJS,Fawne,50,completed,100,96,34,Fail,3
3573780714,Morlee MacPake,mmacpakeax@artisteer.com,Male,GItHub,5/1/2016,Georgia,13,ML,Belvia,31,pending,0,0,0,"",""
3573780714,Morlee MacPake,mmacpakeax@artisteer.com,Male,GItHub,5/1/2016,Georgia,13,Javascript,Ilsa,8,in_progress,44,53,59,Pass,2
2281279476,Rob Harmstone,rharmstoneay@naver.com,Male,Cloud,8/27/2007,Florida,9,Javascript,Ilsa,8,completed,100,78,93,Pass,3
9537041049,Leoine Bradbury,lbradburyaz@angelfire.com,Female,ML,9/1/2002,Oklahoma,13,DevOps,Angela,27,in_progress,23,81,85,Pass,1
9115816547,Jeddy Rudolf,jrudolfb0@prnewswire.com,Male,Netwrking,1/4/2020,Kentucky,8,,,,,,,,,
6896845072,Gnni Strut,gstrutb1@gravatar.com,Female,ReactJS,9/14/2005,Louisiana,11,DevOps,Ida,29,pending,0,0,0,"",""
8897932819,Arch Nudd,anuddb2@shareasale.com,Male,Azure,11/8/2023,North Carolina,8,DBT,Lauretta,36,in_progress,55,53,7,Fail,5
421660437,Bettina Gland,bglandb3@xinhuanet.com,Female,ReactJS,2/11/2001,South Carolina,18,OS,Alma,30,completed,100,76,74,Pass,4
9789840887,Darbie Spraggs,dspraggsb4@printfriendly.com,Female,ML,10/18/2018,Missouri,9,DevOps,Ida,29,completed,100,86,38,Fail,3
3481665484,Aili Spier,aspierb5@ft.com,Agender,ReactJS,11/25/2018,Connecticut,20,,,,,,,,,
6017661278,Ashlin Dun,adunb6@moonfruit.com,Agender,WebScraping,4/6/2017,Texas,2,DBT,Mariam,1,in_progress,70,21,99,Pass,4
7207557233,Patric Von Welden,pvonweldenb7@last.fm,Male,WebScraping,6/16/2023,Texas,3,WebScraping,Gilburt,30,completed,100,52,82,Pass,1
7207557233,Patric Von Welden,pvonweldenb7@last.fm,Male,WebScraping,6/16/2023,Texas,3,Cloud,Karilynn,35,pending,0,0,0,"",""
9586899384,Sabine Pindell,spindellb8@miibeian.gov.cn,Female,NodeJS,9/26/2019,Iowa,5,DBT,Mariam,1,in_progress,77,7,61,Pass,3
9586899384,Sabine Pindell,spindellb8@miibeian.gov.cn,Female,NodeJS,9/26/2019,Iowa,5,DBT,Lauretta,36,in_progress,55,36,77,Pass,2
9586899384,Sabine Pindell,spindellb8@miibeian.gov.cn,Female,NodeJS,9/26/2019,Iowa,5,Networking,Clem,30,in_progress,50,31,75,Pass,1
9586899384,Sabine Pindell,spindellb8@miibeian.gov.cn,Female,NodeJS,9/26/2019,Iowa,5,GitHub,Bondon,17,completed,100,63,54,Pass,4
9164807625,Marissa Kynston,mkynstonb9@shinystat.com,Female,Javascript,1/5/2022,Texas,6,,,,,,,,,
4481519,Jonathan Graine,jgraineba@php.net,Non-binary,OS,5/21/2009,New York,3,NodeJS,Farleigh,18,completed,100,85,64,Pass,5
8498896740,Shandeigh Pimbley,spimbleybb@macromedia.com,Female,Javascript,4/3/2017,District of Columbia,3,,,,,,,,,
4338561233,Kimberly Terbruggen,kterbruggenbc@bloomberg.com,Female,OS,5/12/2020,Washington,8,,,,,,,,,
2862495741,Hank Seifert,hseifertbd@tmall.com,Male,ML,2/28/2001,Indiana,16,,,,,,,,,
