userId,firstName,middleName,lastName,email,phoneNumber,gender,doj,specializations,dob,city,state,experience,userType,subscribeNewsletter,passwords
Emp_498,Jonathan,Samantha,Stanley,emilypowers@example.com,7315518364,Female,2023-12-11,"['Data Science', 'Swift', 'Flask', 'Node.js']",1979-06-25,North Kayleeview,Delaware,20,Admin,True,)Mv0PN#e
Emp_499,Peter,Christina,Graves,carlos17@example.org,+1-593-493-0232,Male,2022-12-18,"['NoSQL', 'Flask', 'Objective-C', 'JavaScript']",1986-06-09,North Veronicaport,Florida,1,Admin,True,q@sP9Sxk
Emp_500,Susan,Steven,Johnson,mpeterson@example.com,001-590-638-1903x854,Female,2022-01-21,"['React', 'Communication', 'DevOps', 'Ruby']",1975-02-11,Beverlyberg,Massachusetts,9,Admin,True,&6KxGNme
Emp_501,Stephanie,Dawn,Stokes,chanricardo@example.net,7794401796,Female,2023-04-27,"['Node.js', 'Accessibility', 'Artificial Intelligence', 'Ruby']",1985-05-21,Jessicaville,Maine,8,Admin,False,e^fKR5Pc
Emp_502,Ashley,Casey,Thomas,igonzalez@example.com,(868)303-1392x910,Female,2022-05-09,"['Ruby', 'Python', 'Prototyping', 'Google Cloud Platform']",2023-06-12,Gileschester,Georgia,18,User,True,Q*VB1dOq
Emp_503,Cole,Claire,Williams,jesse69@example.com,237.390.9277,Female,2022-12-19,"['Data Science', 'Angular', 'Problem Solving', 'UI/UX Design']",1989-09-21,Josephtown,Arizona,20,User,False,NX^l6LEt
Emp_504,Laura,Robert,Villanueva,jimenezgina@example.net,001-274-473-2476,Female,2020-02-06,"['C#', 'Angular', 'PHP', 'Responsive Design']",1938-03-04,Michaelland,North Dakota,16,Admin,True,%@2MMBbN
Emp_505,James,Kenneth,Rhodes,cynthia66@example.com,243.273.4508x07808,Female,2020-04-05,"['Scrum', 'Penetration Testing', 'Requirements Analysis', 'Accessibility']",1950-07-28,North Joseshire,Alaska,10,Admin,False,$8#4CKpJ
Emp_506,Vanessa,Marc,Higgins,fuentesbrandon@example.com,944-991-2738x728,Female,2021-01-19,"['Python', 'Behavior-Driven Development', 'Problem Solving', 'Cryptography']",1918-02-18,Barnettfurt,Maryland,19,User,False,&!9M@RoV
Emp_507,Amanda,Veronica,Moore,colemanamanda@example.net,308.792.2046,Female,2021-05-05,"['Network Security', 'Cryptography', 'MySQL', 'Machine Learning']",1978-01-12,West Jodiland,Maryland,15,User,False,_!8L1K)r
Emp_508,Judith,Melody,Coffey,ryanarnold@example.org,+1-815-785-9392,Female,2020-05-02,"['Prototyping', 'Test-Driven Development', 'UI/UX Design', 'JavaScript']",1973-10-24,Youngfort,Louisiana,16,User,False,)r2Ub5Q2
Emp_509,Elaine,Gabriel,Murray,diazmichael@example.org,(694)853-7114,Male,2023-09-07,"['Support', 'Prototyping', 'MongoDB', 'Business Analysis']",1989-09-23,New Veronicaborough,Florida,6,User,True,$T57MmzT
Emp_510,Michael,Corey,Rice,hawkinsdaniel@example.com,+1-682-252-0050x7093,Male,2022-04-17,"['Communication', 'MySQL', 'User Research', 'Wireframing']",1989-07-02,Thomasborough,North Carolina,18,User,True,#$B8GNiB
Emp_511,Ryan,Theresa,Burgess,gary35@example.net,799-773-9871x0190,Male,2020-09-06,"['Artificial Intelligence', 'Test-Driven Development', 'Cryptography', 'Communication']",1961-03-29,Mooreside,Minnesota,20,Admin,False,E_+1Pxg8
Emp_512,Amber,Steven,Clark,madison25@example.com,(526)264-7884,Male,2023-08-06,"['DevOps', '.NET', 'Azure', 'Machine Learning']",1962-06-08,Lake Caitlinport,North Dakota,7,User,False,#69H#Kmr
Emp_513,Angela,Abigail,Taylor,denise95@example.net,+1-886-453-7797x1020,Male,2023-02-14,"['Kubernetes', 'Documentation', 'User Stories', 'Git']",1997-09-23,Robertland,Iowa,14,Admin,False,@Me3^0Ar
Emp_514,Jessica,Christina,Fisher,michellewilliams@example.org,+1-783-388-7199x55448,Male,2023-11-28,"['PHP', 'Cybersecurity', 'MySQL', 'Support']",1926-07-09,Kennethstad,North Dakota,4,User,False,&8V+w%*M
Emp_515,Denise,Deborah,Kelly,humphreyjeremy@example.net,+1-377-690-1450x985,Male,2021-06-07,"['Cryptography', 'Java', 'User Research', 'Data Analysis']",1968-09-26,South Meganland,New Jersey,7,Admin,True,!3y6Xxxe
Emp_516,Benjamin,Willie,Hernandez,tracycochran@example.org,901-479-7708x7310,Male,2022-09-18,"['Continuous Deployment', 'Statistical Analysis', 'Technical Writing', 'NoSQL']",1910-05-15,West Sherri,Kansas,3,User,False,z(48Q3dE
Emp_517,Makayla,Mark,Vasquez,cspencer@example.com,834.626.4939x2780,Female,2021-01-19,"['MySQL', 'Django', 'Business Analysis', 'Java']",1925-05-03,New Stephanieport,Kansas,14,Admin,True,x)2zWXbw
Emp_518,Gregory,Derek,Kelly,dunlapkelly@example.org,633-929-1126,Male,2020-06-30,"['C#', 'Cryptography', 'JavaScript', 'Angular']",1955-04-21,Serranoborough,Alaska,10,Admin,True,%S4K+szW
Emp_519,Tiffany,Rebecca,Gordon,crosbydanielle@example.org,8489263114,Male,2021-10-08,"['Machine Learning', 'Behavior-Driven Development', 'Flask', 'Ruby']",2021-08-21,Richardland,Delaware,20,Admin,True,(^d2EIai
Emp_520,Victoria,Douglas,Gonzalez,briggs@example.org,805.491.6144,Female,2022-07-03,"['Data Visualization', 'Product Management', 'RESTful API', 'User Stories']",1967-07-30,Rogersmouth,Louisiana,17,Admin,False,#@7aTzXy
Emp_521,James,Erica,Jones,jacksonpatricia@example.com,+1-707-405-5638,Male,2023-06-04,"['Technical Writing', 'Penetration Testing', 'Containerization', 'PostgreSQL']",1918-10-03,East Michele,Tennessee,9,Admin,True,!5z3Uyu#
Emp_522,Robert,Diane,Smith,haileyingram@example.net,(864)689-9034x1419,Female,2024-02-17,"['Responsive Design', 'Kubernetes', 'Agile Methodologies', 'HTML']",2010-06-23,Flynnfort,Vermont,13,User,True,%0AK%Yxj
Emp_523,Danielle,Sarah,Lopez,lisaanderson@example.org,(937)643-6427x34172,Female,2021-03-12,"['Git', 'Python', 'Scrum', 'Flask']",1966-01-24,Merrittburgh,Kansas,8,Admin,True,(6bNkYGo
Emp_524,Cassie,Beth,Ayers,renee09@example.net,(364)648-9521,Male,2023-08-14,"['Data Visualization', 'Product Management', 'Business Analysis', 'Prototyping']",1935-03-12,South Jasonfurt,New Mexico,8,Admin,True,Y^8yS$Aq
Emp_525,Katrina,Charles,Rodriguez,wnelson@example.org,618.438.0106,Female,2022-03-25,"['Support', 'Microservices', 'Technical Writing', 'Communication']",1958-03-26,Jeremyberg,Kentucky,7,User,False,cA%6&Juk
Emp_526,Beverly,Todd,Snyder,roberta33@example.net,692.744.2488,Male,2020-01-07,"['Network Security', 'JavaScript', 'Ruby', 'Business Analysis']",1952-02-26,West Jasonchester,Alaska,9,User,False,t_6qYcc&
Emp_527,Valerie,Jimmy,Cox,nwright@example.net,+1-834-923-5534x4074,Female,2022-05-22,"['GraphQL', 'Data Science', 'Agile Product Management', 'Troubleshooting']",1909-02-13,South Jeremyport,Nebraska,9,Admin,True,$4&gGUpd
Emp_528,Denise,Joann,Barnes,lisacurtis@example.org,+1-285-353-3765,Female,2020-09-26,"['DevOps', 'Network Security', 'Business Analysis', 'Python']",1976-01-09,New Sharonside,North Dakota,13,User,False,rR_3Kmzn
Emp_529,Jose,Breanna,Rodriguez,ufleming@example.com,+1-964-732-3271,Male,2021-08-02,"['Continuous Deployment', 'MySQL', 'Angular', 'Agile Methodologies']",1980-07-23,Perezfort,Iowa,20,Admin,True,)(9*COlv
Emp_530,Kimberly,James,Wong,gyoung@example.com,001-210-902-0994x3443,Male,2022-10-30,"['JavaScript', 'Ruby', 'Artificial Intelligence', 'Data Visualization']",1921-08-12,North Matthew,Washington,13,Admin,False,_8hXcQv0
Emp_531,Tara,Gabrielle,Adkins,ryandaniels@example.com,(532)734-5858x866,Female,2022-08-01,"['Agile Methodologies', 'DevOps', 'PostgreSQL', 'Kubernetes']",1932-01-08,Chadport,New Hampshire,12,User,False,$4uP5iGv
Emp_532,Amy,Jeffrey,James,jody09@example.org,+1-438-671-5266x59365,Female,2024-02-26,"['Troubleshooting', 'PHP', 'Artificial Intelligence', 'RESTful API']",1982-12-22,Brittanyville,Maine,9,User,False,i$1yKnsA
Emp_533,Amanda,Lisa,Bond,brandibrown@example.org,001-873-587-5260x97331,Male,2022-05-12,"['Requirements Analysis', 'Cybersecurity', 'Data Analysis', 'Objective-C']",1972-07-16,South Emily,North Carolina,15,User,True,g*Wz8FEm
Emp_534,Austin,Charles,Mcmillan,nicole35@example.com,001-501-799-2954,Male,2024-03-03,"['Test-Driven Development', 'Communication', 'Collaboration', 'Information Security']",1985-06-11,Grantstad,Kansas,19,Admin,True,Z^x9RUZd
Emp_535,Victoria,Deborah,Peterson,xweiss@example.net,683-231-5377,Male,2020-12-22,"['Django', 'JavaScript', 'Responsive Design', 'HTML']",1966-10-03,North Daltontown,Indiana,9,Admin,True,m*28Vh19
Emp_536,Brittany,Megan,Huffman,donna82@example.org,(667)605-2060,Male,2022-11-17,"['Interaction Design', 'Machine Learning', 'Penetration Testing', 'C#']",1919-10-02,Port Johnny,New Mexico,10,Admin,True,j^h+1Tez
Emp_537,Tasha,Brianna,Mcdowell,smithscott@example.net,(817)720-1510x17195,Male,2023-10-12,"['.NET', 'UI/UX Design', 'Machine Learning', 'Swift']",2012-01-28,New Teresaport,Texas,1,User,False,X1s_x2Mm
Emp_538,Troy,Stephen,Brown,colekrystal@example.com,7464936726,Male,2022-07-15,"['SQL', 'Prototyping', 'Network Security', 'Flask']",1931-12-07,New Tracy,Oklahoma,20,Admin,True,*N4tN)vT
Emp_539,Madison,Nicole,Thompson,ljones@example.com,001-975-776-6400x155,Male,2022-11-08,"['Python', 'Documentation', 'NoSQL', 'Business Analysis']",1937-02-23,Fergusonburgh,Kansas,19,User,False,cl!u5Uk^
Emp_540,Brian,April,Estrada,kelly70@example.net,(765)547-4367x803,Female,2020-02-05,"['Git', 'RESTful API', 'JavaScript', 'UI/UX Design']",2005-12-18,East Daniel,Illinois,20,Admin,False,xhF$2iHi
Emp_541,Elizabeth,Brian,Lee,oneillhoward@example.org,9434855520,Male,2024-01-10,"['Machine Learning', 'Ruby', 'Azure', 'Documentation']",1994-09-04,North Jesuschester,Nevada,20,User,True,B#6Mvj!f
Emp_542,Curtis,Ronald,York,marshjamie@example.net,(505)828-9280x1317,Male,2022-11-26,"['MySQL', 'HTML', 'Azure', 'Data Analysis']",1915-03-17,West Marissaton,Indiana,11,User,True,rX*7azEa
Emp_543,Nathan,Stacey,Gonzalez,sarah76@example.org,347-461-9505,Female,2020-02-22,"['Python', 'Statistical Analysis', 'Flask', 'Azure']",2003-01-29,North Stevenfort,Illinois,16,User,True,+j6yoVQx
Emp_544,Brandon,Kristina,Welch,klong@example.net,9028146608,Female,2020-11-05,"['Prototyping', 'Angular', 'Communication', 'RESTful API']",1964-10-07,Salazarville,New York,6,Admin,False,bE!(2PYw
Emp_545,Mark,Robert,Smith,stephenford@example.com,+1-412-977-2994x22486,Female,2024-02-06,"['CI/CD', 'Node.js', 'Data Science', 'DevOps']",1927-10-14,Pattonburgh,Arkansas,18,User,False,(b9QSPmS
Emp_546,Kristi,Bonnie,Harrington,tracyhogan@example.net,(329)842-5595x3829,Female,2022-12-26,"['Support', 'Leadership', 'Node.js', 'Azure']",1937-12-18,Anastad,Montana,2,Admin,False,_4BqvxC8
Emp_547,Jorge,Maria,Moore,hwarren@example.org,(839)857-2827,Female,2024-01-03,"['Containerization', 'PHP', 'Google Cloud Platform', 'Angular']",2009-09-16,North Charles,New Hampshire,4,User,False,%#0HGaZu
Emp_548,Troy,Michelle,Washington,jennifer33@example.net,232-705-3926x606,Male,2020-10-15,"['Interaction Design', 'Network Security', 'Continuous Integration', 'Agile Methodologies']",1975-09-21,Jeffreyville,Missouri,18,Admin,True,Wv#I0iOm
Emp_549,Michael,Anthony,Morris,salaseddie@example.org,001-509-657-0502,Female,2022-01-28,"['Objective-C', 'Data Science', 'Network Security', 'Communication']",1969-11-19,South Thomasshire,Florida,7,Admin,True,p*M_6W4w
Emp_550,Keith,Michael,Smith,kim51@example.com,001-943-661-9250x580,Male,2023-02-02,"['DevOps', 'GraphQL', 'MySQL', 'Cryptography']",2011-06-15,Lake Jennifer,Maryland,16,User,False,8$$T6FZo
Emp_551,Melissa,Kenneth,Peters,sweeneyjennifer@example.net,(392)748-5183x0628,Female,2022-08-19,"['CSS', 'User Stories', 'Statistical Analysis', 'React']",2002-08-22,Caldwellfurt,Pennsylvania,18,User,False,(0Z#D1(c
Emp_552,Dylan,Nancy,Mann,nblanchard@example.org,303-737-7890,Female,2021-04-02,"['Google Cloud Platform', 'Problem Solving', 'Statistical Analysis', 'Data Analysis']",2022-03-09,Lake Josephtown,Kentucky,15,User,True,*5Mw^DFi
Emp_553,Beverly,Anna,Edwards,ekelley@example.net,001-777-951-5915x45766,Female,2023-09-30,"['Documentation', 'Accessibility', 'Machine Learning', 'Angular']",1971-11-06,Bakerchester,Nevada,2,Admin,True,H(1lKSYo
Emp_554,Brooke,Leonard,Christensen,kimberlygarcia@example.com,001-952-771-9350x10220,Female,2022-12-14,"['C#', 'Django', 'Artificial Intelligence', 'SQL']",2008-01-01,Mollyburgh,Tennessee,3,User,True,B&tc3AJl
Emp_555,Emily,Jennifer,Brown,hgomez@example.com,210-701-6103x9293,Male,2020-07-09,"['C#', 'Node.js', 'Continuous Deployment', 'Requirements Analysis']",1953-08-22,Tonymouth,Tennessee,18,Admin,True,y@7rVZDu
Emp_556,Michelle,James,Campbell,andrewmartinez@example.net,361-756-8541x4192,Male,2020-07-12,"['Statistical Analysis', 'NoSQL', 'PostgreSQL', 'Artificial Intelligence']",1917-11-15,New Jacquelineberg,Georgia,9,User,True,v%8Unv29
Emp_557,Gina,Emily,Richardson,bucknancy@example.org,261-890-5044,Male,2022-10-18,"['Swift', 'PHP', 'C#', 'Prototyping']",2005-05-25,East Nicholasmouth,Arizona,7,Admin,False,_6JLx80(
Emp_558,Amy,Christine,Salazar,marie77@example.net,254.347.5329x199,Male,2020-11-08,"['Kubernetes', 'UI/UX Design', 'Support', 'AWS']",1987-08-02,Port Phillipville,Maryland,9,User,True,!4Kuk3Hd
Emp_559,Tiffany,Reginald,Holmes,garcianicole@example.com,(828)817-7877,Male,2020-01-21,"['Documentation', 'Python', 'JavaScript', 'Leadership']",2002-02-26,Vanessahaven,Alabama,8,Admin,True,PX^B0Kc&
Emp_560,Katherine,Dale,Carson,wattschristine@example.net,(289)534-4906,Male,2021-07-06,"['Docker', 'DevOps', 'Test-Driven Development', 'Network Security']",1936-11-21,Thomashaven,Hawaii,10,Admin,True,w$gU9Rae
Emp_561,Chris,Patricia,Chan,bryce07@example.com,(214)501-8166,Female,2020-08-14,"['Data Analysis', 'Documentation', 'Data Science', 'NoSQL']",1942-06-19,Lake Erika,North Carolina,9,User,True,7$H7_hTo
Emp_562,David,Jacqueline,Williams,travis92@example.org,(830)567-6615,Female,2022-07-31,"['UI/UX Design', 'Product Management', 'Kotlin', 'Angular']",2010-02-26,Jamesville,Alaska,8,User,True,Mb(V4#Xp
Emp_563,Jesus,Oscar,Vaughan,ericalloyd@example.org,590-537-7111x012,Female,2020-04-08,"['Flask', 'MongoDB', 'Network Security', 'Penetration Testing']",1968-05-25,Mcgrathton,North Dakota,13,User,False,&w86Tlxg
Emp_564,Jeffrey,Joshua,Kelly,jcurtis@example.net,001-456-263-6912x140,Male,2022-09-13,"['Continuous Integration', '.NET', 'React', 'Flask']",1932-05-19,South Troymouth,Oregon,18,User,False,&2z*HQzS
Emp_565,Cynthia,Frank,Harrison,nwillis@example.net,001-707-319-9040x772,Female,2021-02-28,"['Penetration Testing', 'CI/CD', 'Product Management', 'Artificial Intelligence']",1930-06-21,Jennifershire,Utah,17,User,False,A_Y5MwEx
Emp_566,Jonathan,Kayla,Burton,markandrews@example.org,806.246.7937x090,Male,2020-01-26,"['Behavior-Driven Development', 'Java', 'AWS', 'Objective-C']",2010-11-23,West Rachel,Wisconsin,18,User,False,&47IHq6Q
Emp_567,Matthew,Morgan,Patterson,bryan@example.net,791-905-5010,Male,2023-09-24,"['Kotlin', 'Communication', 'React', 'Containerization']",2006-09-12,Marcusmouth,Idaho,9,Admin,False,$3d*M_Rb
Emp_568,Melissa,Michelle,Merritt,patricia42@example.org,001-419-499-2493,Male,2021-08-16,"['JavaScript', 'SQL', 'Prototyping', 'Node.js']",1950-10-04,West Kathrynshire,Indiana,7,User,True,%jK_9K3g
Emp_569,Janet,William,Spears,ihines@example.net,519.553.6611x59332,Male,2023-07-04,"['HTML', 'Vue.js', 'CI/CD', 'Requirements Analysis']",1961-04-20,Port Michaelstad,Massachusetts,4,Admin,False,5$_2S0xl
Emp_570,Jessica,Emily,Terry,dblake@example.org,476.945.2489x330,Female,2022-11-19,"['Technical Writing', 'C#', 'User Stories', 'Cryptography']",1985-03-16,South Bianca,New Mexico,3,Admin,False,!pC9DTq1
Emp_571,Sara,Melody,Cortez,xjackson@example.net,+1-985-593-4668x914,Female,2022-07-08,"['React', 'Troubleshooting', 'PHP', 'Responsive Design']",1965-01-16,Lloydland,Virginia,7,Admin,True,Q+4bH0ql
Emp_572,Billy,Jose,Baker,brandonpotts@example.com,001-942-901-0563x43768,Female,2022-04-07,"['.NET', 'Data Analysis', 'Accessibility', 'Wireframing']",2009-12-12,Candicemouth,North Carolina,20,User,True,(QMm2Ue#
Emp_573,Crystal,Sean,Estrada,jacob48@example.com,314-810-0109x0471,Female,2022-09-04,"['Technical Writing', 'Vue.js', 'Information Security', 'Wireframing']",1971-08-28,Port Kellytown,Iowa,14,User,False,v*0%2Yhm
Emp_574,Matthew,Patrick,Shaw,tmartin@example.org,+1-612-632-0162x0972,Male,2020-06-10,"['Containerization', 'Microservices', 'RESTful API', 'Test-Driven Development']",1918-10-29,Ramirezburgh,Alaska,7,Admin,True,&(+6E1!g
Emp_575,Tony,Edward,Williams,marcanderson@example.org,384.710.8273,Female,2021-05-02,"['Communication', 'Wireframing', 'Vue.js', 'Java']",1979-04-10,South John,Utah,4,User,True,R+%#0Fou
Emp_576,Jon,John,Johnson,maciasryan@example.com,249.904.0193x32883,Male,2021-01-24,"['MySQL', 'GraphQL', 'Azure', 'Java']",2015-07-02,Thomasburgh,Hawaii,19,Admin,True,h$8LlgeC
Emp_577,Alisha,Bradley,Stevens,vanessa20@example.net,523-656-9883x1429,Male,2022-04-23,"['Django', 'Kubernetes', 'Requirements Analysis', 'GraphQL']",1921-08-20,Josephfort,North Dakota,10,User,True,+2U)rDwo
Emp_578,Brian,Katie,Cunningham,ztaylor@example.org,+1-381-381-8260x160,Female,2021-06-11,"['Agile Product Management', 'Test-Driven Development', 'Java', 'NoSQL']",1984-10-17,New John,Georgia,1,Admin,False,_62oTSNp
Emp_579,Lawrence,Jennifer,Martin,drobinson@example.net,001-811-524-4637,Female,2021-07-17,"['PostgreSQL', 'Ruby', 'Penetration Testing', 'Network Security']",1936-03-22,West Francesborough,Mississippi,18,Admin,False,U&5OkJwy
Emp_580,Ronald,Natasha,Campbell,annette99@example.org,763-238-3431,Male,2020-04-05,"['JavaScript', 'Leadership', 'CI/CD', 'Ruby']",1930-12-10,Adamport,Montana,14,User,False,(4TM)Py_
Emp_581,Kathryn,Antonio,Anderson,kjohnson@example.net,636.405.2991x2781,Female,2021-01-13,"['Containerization', 'Interaction Design', 'Statistical Analysis', 'Kotlin']",2001-12-13,Port Connieville,South Dakota,13,Admin,False,#CR50Ltp
Emp_582,Bonnie,Janice,Bailey,michelle96@example.net,+1-282-434-5705,Male,2021-11-01,"['Problem Solving', 'Technical Writing', 'Communication', 'PHP']",1940-05-14,East Christopher,Arkansas,14,User,True,LOJ*6RxH
Emp_583,Michael,Robert,Rice,sheltonkarina@example.com,001-664-984-2359x94928,Female,2021-05-12,"['Leadership', 'Test-Driven Development', 'Django', 'Swift']",1969-10-11,South Peterburgh,Louisiana,13,User,True,6%1XzfQf
Emp_584,Michael,Charles,Williams,nicholasguzman@example.net,(601)464-2530,Female,2023-09-24,"['.NET', 'RESTful API', 'Kotlin', 'Containerization']",2004-12-09,Port Jessica,Louisiana,11,Admin,False,I^5tXNIe
Emp_585,Martin,Allison,Maxwell,garciakaren@example.com,398.633.1720x73381,Male,2022-01-14,"['Business Analysis', 'Leadership', 'Git', 'Microservices']",1924-04-21,Michelletown,West Virginia,18,User,False,g)91Dkv0
Emp_586,Kenneth,Mark,Miller,andrewhood@example.net,001-423-517-6813x63646,Female,2021-09-28,"['Google Cloud Platform', 'Microservices', 'Problem Solving', 'Prototyping']",2014-03-05,North Mike,North Dakota,1,Admin,False,+(Ln5Sxa
Emp_587,David,Wanda,Edwards,amygood@example.com,001-912-900-3159x5403,Female,2023-12-21,"['Ruby', 'Cryptography', 'Leadership', 'Business Analysis']",1910-10-16,South Mark,Washington,4,Admin,False,!K6wKH%b
Emp_588,Robert,Karen,Knight,benjaminmunoz@example.com,+1-564-624-0469,Female,2020-01-06,"['Requirements Analysis', 'Google Cloud Platform', 'Agile Methodologies', 'Behavior-Driven Development']",1910-12-27,Bethton,Wisconsin,8,User,True,#s8SL6zW
Emp_589,Eric,Cassidy,Griffith,susanfletcher@example.net,(943)622-5859,Female,2023-01-25,"['Angular', 'NoSQL', 'Machine Learning', 'Communication']",1990-02-18,East Kellyland,New Hampshire,8,Admin,False,L(4QaAdb
Emp_590,Veronica,Mark,Friedman,woodsjoseph@example.net,(881)530-5606x22247,Female,2022-03-21,"['Business Analysis', 'Ruby', 'Information Security', 'Behavior-Driven Development']",2018-01-15,Westbury,Louisiana,9,Admin,True,)!7T4LtT
Emp_591,John,Joe,Wood,melissaodonnell@example.net,(265)298-0390x66784,Female,2021-08-12,"['Leadership', 'Agile Methodologies', 'Artificial Intelligence', 'DevOps']",2006-04-30,Danielleton,Connecticut,12,Admin,False,_J0WEgbt
Emp_592,Danielle,Jacqueline,Jackson,orrdavid@example.net,644-516-9102x24767,Male,2021-08-01,"['Kubernetes', 'Statistical Analysis', 'Node.js', 'Git']",2007-08-23,Angelashire,North Carolina,3,Admin,False,#p%7hElQ
Emp_593,Darrell,Barry,Wilcox,bradyronald@example.com,001-763-894-7398x32509,Female,2020-08-25,"['Kotlin', 'C#', 'Ruby', 'PHP']",1996-06-25,North Jacob,Alabama,19,Admin,True,@4nyMs9t
Emp_594,James,Shannon,Cruz,toddcoleman@example.org,001-556-797-6406,Female,2022-01-31,"['Machine Learning', 'CI/CD', 'Test-Driven Development', 'Business Analysis']",1933-01-27,Justinmouth,Utah,5,Admin,True,H*8hUwXA
Emp_595,Michelle,Heather,Blake,cking@example.net,001-758-442-7104x0511,Male,2020-06-03,"['MongoDB', 'Support', 'Flask', 'GraphQL']",1951-05-23,Hollandshire,Nebraska,10,User,False,8%z9vLd3
Emp_596,Jay,Frank,Thompson,gsanchez@example.net,(628)869-1239,Male,2024-02-24,"['Documentation', 'Statistical Analysis', 'Behavior-Driven Development', 'Leadership']",1943-04-12,South Bradleyside,Oklahoma,18,Admin,False,r!B3SleR
Emp_597,Christopher,Kimberly,Robertson,ctaylor@example.com,+1-798-399-7293x44340,Male,2021-01-15,"['.NET', 'Agile Methodologies', 'Collaboration', 'Ruby']",1962-05-13,Barbaraburgh,Indiana,3,Admin,False,K@22iK)p
Emp_598,Kevin,April,Wright,tinamcdonald@example.net,316.499.4241,Male,2020-04-28,"['Product Management', 'Data Science', 'CSS', 'Test-Driven Development']",1923-09-07,Michelemouth,Kentucky,18,User,False,98%4ySdz
Emp_599,Angela,Amanda,Grant,logan58@example.net,(722)673-0059x3282,Female,2022-01-11,"['Agile Product Management', 'CI/CD', 'Prototyping', 'RESTful API']",1992-02-21,Waltersborough,New York,18,User,True,#kA4YSzq
Emp_600,Shannon,Jennifer,Hardy,ufranklin@example.net,(268)248-1596,Female,2022-11-25,"['Cybersecurity', 'Node.js', 'Problem Solving', 'Vue.js']",1968-12-19,Hunterburgh,Colorado,6,Admin,False,B9!C3HGm
Emp_601,Andrew,Jeremy,Hardy,carterrodney@example.net,(891)715-0355,Male,2022-11-13,"['Product Management', 'PostgreSQL', 'User Stories', 'JavaScript']",1958-05-15,Garciaburgh,Delaware,10,Admin,False,!1FKncOt
Emp_602,Christine,Diana,Smith,cruzcharles@example.org,388-301-7146,Female,2021-05-11,"['Docker', 'Penetration Testing', 'Flask', 'Kubernetes']",1929-12-19,Mistyview,New Jersey,18,Admin,False,&gl9#0Cu
Emp_603,Kelly,Denise,Walker,shawnwright@example.com,+1-438-819-4946,Male,2020-10-28,"['Machine Learning', 'Django', 'CSS', 'User Stories']",1921-01-12,North William,Oregon,6,User,False,*3Bjz&gu
Emp_604,Omar,Tammy,Hart,cdavis@example.com,001-436-464-4152x8883,Female,2020-08-14,"['User Research', 'Django', 'AWS', 'Scrum']",1991-11-05,Bradleyview,Massachusetts,6,Admin,True,YzW_98Yb
Emp_605,Anthony,Makayla,Woods,katie53@example.org,001-228-490-2100x688,Male,2023-02-01,"['Containerization', 'Continuous Integration', 'Documentation', 'Product Management']",1919-03-01,Laurenton,Maryland,2,Admin,True,Y%2TVeql
Emp_606,John,Tanner,Chaney,robert58@example.org,246.221.0533x77119,Female,2022-03-31,"['Cryptography', 'Data Analysis', 'SQL', 'Kotlin']",1983-11-23,Peterview,South Carolina,7,Admin,True,4dh@6AmD
Emp_607,Isabel,Charlotte,Morrison,michael57@example.net,(561)560-3194x36831,Male,2022-07-07,"['Communication', 'Machine Learning', 'Data Science', 'Statistical Analysis']",1914-11-30,Lake Jordan,Alabama,2,Admin,False,&v@9TuqP
Emp_608,Madison,Douglas,Boyle,sbeard@example.org,001-648-766-8030,Male,2021-01-26,"['User Research', 'CSS', 'Cybersecurity', 'Containerization']",1909-04-24,North Craigport,Washington,15,User,False,^x4CVz+d
Emp_609,Douglas,Nicholas,Lopez,adriennelopez@example.org,516.211.7838x98046,Female,2022-02-11,"['Node.js', 'Machine Learning', 'Prototyping', 'Information Security']",1936-11-01,New Michaelton,Rhode Island,4,Admin,False,!9m#NK2b
Emp_610,Michael,Paul,Cherry,john20@example.com,+1-846-589-7095x156,Female,2020-04-27,"['User Research', 'Data Analysis', 'Product Management', 'Leadership']",1978-04-16,New Alexis,North Carolina,14,User,False,*i^v5XTn
Emp_611,Lisa,Carl,Miller,rbailey@example.com,3974283437,Male,2021-09-16,"['Docker', 'Accessibility', 'MongoDB', 'Vue.js']",1980-02-23,Port Michael,Montana,10,Admin,False,(nb4Uqg@
Emp_612,Curtis,Nicholas,Black,wilsonsean@example.net,(718)438-9565x40733,Female,2021-01-15,"['Ruby', 'Flask', 'Prototyping', 'Problem Solving']",1966-03-28,South Amanda,Ohio,20,Admin,False,k!2_BEgf
Emp_613,Alexandra,David,Green,fdavis@example.com,305.350.3791x600,Female,2021-08-04,"['User Stories', 'Agile Methodologies', 'Support', 'React']",1980-08-04,Port Alicia,Washington,14,Admin,True,s+6n2YYc
Emp_614,Deanna,Victoria,Martin,jody19@example.org,001-269-671-5160x45988,Male,2022-05-11,"['Network Security', 'Microservices', 'Containerization', 'Support']",2007-05-26,North Dustin,Louisiana,1,User,False,+4uR89ns
Emp_615,Lauren,Jonathon,Morales,pmurphy@example.org,+1-855-926-7050x43678,Male,2022-09-02,"['Containerization', 'Troubleshooting', 'Angular', 'Test-Driven Development']",2007-12-13,New Anthony,New Mexico,10,Admin,False,$4N_fJQy
Emp_616,Daniel,Misty,Woodard,jonathan88@example.com,725-896-8080,Male,2024-01-17,"['Docker', 'Leadership', '.NET', 'Git']",1971-12-01,Brandonshire,North Dakota,14,User,True,x%a7@Lij
